adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
73,Ecuador,1144,Guayas,2582,Guayaquil,174,Peanut - Wholesale,0,USD,14,Wholesale,5,KG,3,2021,0.42,
73,Ecuador,1144,Guayas,2582,Guayaquil,174,Peanut - Wholesale,0,USD,14,Wholesale,5,KG,5,2021,1.9033,
73,Ecuador,1144,Guayas,2582,Guayaquil,174,Peanut - Wholesale,0,USD,14,Wholesale,5,KG,6,2021,1.8,
73,Ecuador,1144,Guayas,2582,Guayaquil,174,Peanut - Wholesale,0,USD,14,Wholesale,5,KG,7,2021,1.77,
73,Ecuador,1144,Guayas,2582,Guayaquil,181,Cabbage - Wholesale,0,USD,14,Wholesale,5,KG,1,2021,0.16,
73,Ecuador,1144,Guayas,2582,Guayaquil,181,Cabbage - Wholesale,0,USD,14,Wholesale,5,KG,2,2021,0.14,
73,Ecuador,1144,Guayas,2582,Guayaquil,181,Cabbage - Wholesale,0,USD,14,Wholesale,5,KG,3,2021,0.19,
73,Ecuador,1144,Guayas,2582,Guayaquil,181,Cabbage - Wholesale,0,USD,14,Wholesale,5,KG,4,2021,0.27,
73,Ecuador,1144,Guayas,2582,Guayaquil,181,Cabbage - Wholesale,0,USD,14,Wholesale,5,KG,5,2021,0.2767,
73,Ecuador,1144,Guayas,2582,Guayaquil,181,Cabbage - Wholesale,0,USD,14,Wholesale,5,KG,6,2021,0.22,
73,Ecuador,1144,Guayas,2582,Guayaquil,181,Cabbage - Wholesale,0,USD,14,Wholesale,5,KG,7,2021,0.1867,
73,Ecuador,1144,Guayas,2582,Guayaquil,184,Oil (sunflower) - Wholesale,0,USD,14,Wholesale,5,KG,3,2021,2.88,
73,Ecuador,1144,Guayas,2582,Guayaquil,184,Oil (sunflower) - Wholesale,0,USD,14,Wholesale,5,KG,4,2021,3.1667,
73,Ecuador,1144,Guayas,2582,Guayaquil,184,Oil (sunflower) - Wholesale,0,USD,14,Wholesale,5,KG,5,2021,3.33,
73,Ecuador,1144,Guayas,2582,Guayaquil,184,Oil (sunflower) - Wholesale,0,USD,14,Wholesale,5,KG,6,2021,3.44,
73,Ecuador,1144,Guayas,2582,Guayaquil,184,Oil (sunflower) - Wholesale,0,USD,14,Wholesale,5,KG,7,2021,3.66,
73,Ecuador,1144,Guayas,2582,Guayaquil,213,Potatoes (unica) - Wholesale,0,USD,14,Wholesale,5,KG,1,2021,0.29,
73,Ecuador,1144,Guayas,2582,Guayaquil,213,Potatoes (unica) - Wholesale,0,USD,14,Wholesale,5,KG,2,2021,0.385,
73,Ecuador,1144,Guayas,2582,Guayaquil,213,Potatoes (unica) - Wholesale,0,USD,14,Wholesale,5,KG,3,2021,0.3767,
73,Ecuador,1144,Guayas,2582,Guayaquil,213,Potatoes (unica) - Wholesale,0,USD,14,Wholesale,5,KG,4,2021,0.33,
73,Ecuador,1144,Guayas,2582,Guayaquil,213,Potatoes (unica) - Wholesale,0,USD,14,Wholesale,5,KG,5,2021,0.33,
73,Ecuador,1144,Guayas,2582,Guayaquil,213,Potatoes (unica) - Wholesale,0,USD,14,Wholesale,5,KG,6,2021,0.35,
73,Ecuador,1144,Guayas,2582,Guayaquil,213,Potatoes (unica) - Wholesale,0,USD,14,Wholesale,5,KG,7,2021,0.37,
73,Ecuador,1144,Guayas,2582,Guayaquil,222,"Oil (vegetable, local) - Wholesale",0,USD,14,Wholesale,5,KG,1,2021,1.6,
73,Ecuador,1144,Guayas,2582,Guayaquil,222,"Oil (vegetable, local) - Wholesale",0,USD,14,Wholesale,5,KG,2,2021,1.6,
73,Ecuador,1144,Guayas,2582,Guayaquil,222,"Oil (vegetable, local) - Wholesale",0,USD,14,Wholesale,5,KG,3,2021,1.6667,
73,Ecuador,1144,Guayas,2582,Guayaquil,222,"Oil (vegetable, local) - Wholesale",0,USD,14,Wholesale,5,KG,4,2021,1.8667,
73,Ecuador,1144,Guayas,2582,Guayaquil,222,"Oil (vegetable, local) - Wholesale",0,USD,14,Wholesale,5,KG,5,2021,2,
73,Ecuador,1144,Guayas,2582,Guayaquil,222,"Oil (vegetable, local) - Wholesale",0,USD,14,Wholesale,5,KG,6,2021,2.1533,
